"";"spp";"parc";"dap"
"2089";"Guatteria australis";"FSN_Plot_040";0,296178344
"2090";"Trichilia glabra";"FSN_Plot_040";0,181528662
"2091";"Myrciaria floribunda";"FSN_Plot_040";0,032802548
"2092";"Guatteria australis";"FSN_Plot_040";0,031847134
"2093";"Virola gardneri";"FSN_Plot_040";0,052547771
"2094";"Siparuna guianensis";"FSN_Plot_040";0,052547771
"2095";"Marlierea teuscheriana";"FSN_Plot_040";0,031847134
"2096";"Casearia gossypiosperma";"FSN_Plot_040";0,26910828
"2097";"Aparisthmium cordatum";"FSN_Plot_040";0,039490446
"2098";"Myrcia laxiflora";"FSN_Plot_050";0,03343949
"2099";"Siparuna guianensis";"FSN_Plot_050";0,036624204
"2100";"Sorocea bonplandii";"FSN_Plot_050";0,035031847
"2101";"Ocotea silvestris";"FSN_Plot_050";0,493630573
"2102";"Ocotea dispersa";"FSN_Plot_050";0,238853503
"2103";"Guatteria australis";"FSN_Plot_050";0,082802548
"2104";"Guatteria australis";"FSN_Plot_050";0,106687898
"2105";"Pouteria caimito";"FSN_Plot_050";0,031847134
"2106";"Protium warmingiana";"FSN_Plot_050";0,168789809
"2107";"Swartzia myrtifolia";"FSN_Plot_050";0,061464968
"2108";"Pseudopiptadenia contorta";"FSN_Plot_050";0,084394904
"2109";"Bathysa nicholsonii";"FSN_Plot_050";0,049363057
"2110";"Ocotea silvestris";"FSN_Plot_050";0,337579618
"2111";"Myrcia laxiflora";"FSN_Plot_049";0,035987261
"2112";"Protium warmingiana";"FSN_Plot_049";0,031847134
"2113";"Guatteria australis";"FSN_Plot_049";0,060509554
"2114";"Guatteria australis";"FSN_Plot_049";0,049363057
"2115";"Protium warmingiana";"FSN_Plot_049";0,031847134
"2116";"Protium warmingiana";"FSN_Plot_049";0,031847134
"2117";"Guatteria australis";"FSN_Plot_049";0,031847134
"2118";"Virola bicuhyba";"FSN_Plot_049";0,25477707
"2119";"Euterpe edulis";"FSN_Plot_048";0,039171975
"2120";"Myrciaria floribunda";"FSN_Plot_048";0,06882887
"2121";"Guatteria australis";"FSN_Plot_048";0,238853503
"2122";"Virola gardneri";"FSN_Plot_048";0,031847134
"2123";"Siparuna guianensis";"FSN_Plot_048";0,039490446
"2124";"Casearia sylvestris";"FSN_Plot_047";0,055732484
"2125";"Eugenia florida";"FSN_Plot_047";0,031847134
"2126";"Pseudopiptadenia contorta";"FSN_Plot_046";0,194267516
"2127";"Zanthoxylum rhoifolium";"FSN_Plot_046";0,339171975
"2128";"Cedrela fissilis";"FSN_Plot_046";0,251592357
"2129";"Marlierea excoriata";"FSN_Plot_046";0,038216561
"2130";"Siparuna guianensis";"FSN_Plot_046";0,038216561
"2131";"Vernonanthura diffusa";"FSN_Plot_046";0,162420382
"2132";"Alseis floribunda";"FSN_Plot_046";0,159235669
"2133";"Ixora gardneriana";"FSN_Plot_046";0,035031847
"2134";"Siparuna guianensis";"FSN_Plot_046";0,038216561
"2135";"Myrciaria floribunda";"FSN_Plot_050";0,070063694
"2136";"Pradosia lactescens";"FSN_Plot_046";0,232484076
"2137";"Virola gardneri";"FSN_Plot_045";0,103503185
"2138";"Euterpe edulis";"FSN_Plot_045";0,070063694
"2139";"Siparuna guianensis";"FSN_Plot_045";0,036624204
"2140";"Tapirira guianensis";"FSN_Plot_045";0,127388535
"2141";"Helicostylis tomentosa";"FSN_Plot_045";0,103503185
"2142";"Marlierea excoriata";"FSN_Plot_045";0,057324841
"2143";"Siparuna guianensis";"FSN_Plot_045";0,036624204
"2144";"Siparuna guianensis";"FSN_Plot_045";0,035031847
"2145";"Siparuna guianensis";"FSN_Plot_045";0,039808917
"2146";"Casearia ulmifolia";"FSN_Plot_045";0,200636943
"2147";"Ixora gardneriana";"FSN_Plot_044";0,138535032
"2148";"Pseudopiptadenia contorta";"FSN_Plot_044";0,385350318
"2149";"Virola gardneri";"FSN_Plot_044";0,178343949
"2150";"Eugenia lambertiana";"FSN_Plot_044";0,038216561
"2151";"Virola gardneri";"FSN_Plot_044";0,101910828
"2152";"Casearia ulmifolia";"FSN_Plot_044";0,144904459
"2153";"Siparuna reginae";"FSN_Plot_044";0,134608307
"2154";"Guatteria australis";"FSN_Plot_044";0,197452229
"2155";"Myrcia laxiflora";"FSN_Plot_044";0,036624204
"2156";"Siparuna guianensis";"FSN_Plot_044";0,038216561
"2157";"Myrciaria floribunda";"FSN_Plot_043";0,03343949
"2158";"Phyllostemonodaphne geminiflora";"FSN_Plot_043";0,063694268
"2159";"Psychotria carthagenensis";"FSN_Plot_043";0,03343949
"2160";"Helicostylis tomentosa";"FSN_Plot_043";0,047770701
"2161";"Cecropia hololeuca";"FSN_Plot_043";0,031847134
"2162";"Casearia ulmifolia";"FSN_Plot_043";0,191082803
"2163";"Bathysa nicholsonii";"FSN_Plot_043";0,160828025
"2164";"Myrciaria floribunda";"FSN_Plot_043";0,049363057
"2165";"Helicostylis tomentosa";"FSN_Plot_043";0,073248408
"2166";"Virola gardneri";"FSN_Plot_043";0,10062132
"2167";"Guatteria australis";"FSN_Plot_042";0,097133758
"2168";"Myrciaria floribunda";"FSN_Plot_042";0,052547771
"2169";"Machaerium nyctitans";"FSN_Plot_042";0,238853503
"2170";"Astrocaryum aculeatissimum";"FSN_Plot_042";0,070063694
"2171";"Ocotea";"FSN_Plot_042";0,035031847
"2172";"Machaerium nyctitans";"FSN_Plot_042";0,136942675
"2173";"Trattinnickia";"FSN_Plot_042";0,187898089
"2174";"Sorocea bonplandii";"FSN_Plot_042";0,031847134
"2175";"Myrciaria floribunda";"FSN_Plot_042";0,03343949
"2176";"Virola gardneri";"FSN_Plot_042";0,066878981
"2177";"Euterpe edulis";"FSN_Plot_042";0,044585987
"2178";"Matayba elaeagnoides";"FSN_Plot_042";0,285031847
"2179";"Guatteria australis";"FSN_Plot_041";0,090764331
"2180";"Psychotria carthagenensis";"FSN_Plot_041";0,036624204
"2181";"Myrcia laxiflora";"FSN_Plot_041";0,042993631
"2182";"Marlierea excoriata";"FSN_Plot_051";0,039808917
"2183";"Eugenia lambertiana";"FSN_Plot_051";0,081210191
"2184";"Ocotea";"FSN_Plot_051";0,178343949
"2185";"Helicostylis tomentosa";"FSN_Plot_051";0,063694268
"2186";"Sterculia curiosa";"FSN_Plot_051";0,375796178
"2187";"Ocotea odorifera";"FSN_Plot_051";0,149681529
"2188";"Eugenia lambertiana";"FSN_Plot_052";0,076433121
"2189";"Virola gardneri";"FSN_Plot_052";0,049363057
"2190";"Trichilia glabra";"FSN_Plot_052";0,036624204
"2191";"Eugenia lambertiana";"FSN_Plot_052";0,111464968
"2192";"Alseis floribunda";"FSN_Plot_053";0,031847134
"2193";"Protium warmingiana";"FSN_Plot_053";0,079617834
"2194";"Casearia ulmifolia";"FSN_Plot_053";0,157643312
"2195";"Myrciaria floribunda";"FSN_Plot_053";0,039808917
"2196";"Trichilia catigua";"FSN_Plot_053";0,038216561
"2197";"Trichilia catigua";"FSN_Plot_053";0,22133758
"2198";"Casearia arborea";"FSN_Plot_053";0,038216561
"2199";"Siparuna guianensis";"FSN_Plot_053";0,031847134
"2200";"Sorocea bonplandii";"FSN_Plot_053";0,105095541
"2201";"Pourouma guianensis";"FSN_Plot_043";0,089171975
"2202";"Siparuna guianensis";"FSN_Plot_053";0,049363057
"2203";"Helicostylis tomentosa";"FSN_Plot_053";0,031847134
"2204";"Myrcia laxiflora";"FSN_Plot_053";0,031847134
"2205";"Siparuna guianensis";"FSN_Plot_053";0,035031847
"2206";"Myrciaria floribunda";"FSN_Plot_053";0,078025478
"2207";"Eugenia florida";"FSN_Plot_053";0,038216561
"2208";"Ocotea";"FSN_Plot_054";0,03343949
"2209";"Helicostylis tomentosa";"FSN_Plot_054";0,062101911
"2210";"Mouriri glazioviana";"FSN_Plot_054";0,03343949
"2211";"Marlierea teuscheriana";"FSN_Plot_054";0,036624204
"2212";"Eugenia lambertiana";"FSN_Plot_063";0,03343949
"2213";"Eugenia lambertiana";"FSN_Plot_054";0,035031847
"2214";"Myrciaria floribunda";"FSN_Plot_054";0,038216561
"2215";"Helicostylis tomentosa";"FSN_Plot_055";0,044585987
"2216";"Trichilia catigua";"FSN_Plot_055";0,070063694
"2217";"Myrciaria floribunda";"FSN_Plot_055";0,100318471
"2218";"Virola gardneri";"FSN_Plot_055";0,085987261
"2219";"Ixora gardneriana";"FSN_Plot_055";0,036624204
"2220";"Trichilia glabra";"FSN_Plot_055";0,074840764
"2221";"Chrysophyllum lucentifolium";"FSN_Plot_055";0,079617834
"2222";"Euterpe edulis";"FSN_Plot_056";0,062101911
"2223";"Pseudopiptadenia contorta";"FSN_Plot_100";0,302547771
"2224";"Virola gardneri";"FSN_Plot_056";0,50955414
"2225";"Helicostylis tomentosa";"FSN_Plot_056";0,03343949
"2226";"Siparuna guianensis";"FSN_Plot_047";0,031847134
"2227";"Siparuna guianensis";"FSN_Plot_057";0,035031847
"2228";"Copaifera langsdorffii";"FSN_Plot_057";0,22611465
"2229";"Virola gardneri";"FSN_Plot_057";0,031847134
"2230";"Ocotea dispersa";"FSN_Plot_057";0,031847134
"2231";"Virola gardneri";"FSN_Plot_058";0,039808917
"2232";"Myrciaria floribunda";"FSN_Plot_058";0,055732484
"2233";"Trichilia glabra";"FSN_Plot_058";0,042993631
"2234";"Siparuna guianensis";"FSN_Plot_059";0,038216561
"2235";"Euterpe edulis";"FSN_Plot_059";0,058917197
"2236";"Ocotea dispersa";"FSN_Plot_059";0,036624204
"2237";"Protium heptaphyllum";"FSN_Plot_060";0,199044586
"2238";"Myrciaria floribunda";"FSN_Plot_059";0,050955414
"2239";"Siparuna guianensis";"FSN_Plot_059";0,035031847
"2240";"Marlierea teuscheriana";"FSN_Plot_059";0,046178344
"2241";"Siparuna guianensis";"FSN_Plot_060";0,036624204
"2242";"Casearia gossypiosperma";"FSN_Plot_060";0,03343949
"2243";"Chrysophyllum lucentifolium";"FSN_Plot_059";0,066878981
"2244";"Trichilia catigua";"FSN_Plot_059";0,113057325
"2245";"Protium warmingiana";"FSN_Plot_060";0,178343949
"2246";"Chrysophyllum gonocarpum";"FSN_Plot_060";0,036624204
"2247";"Virola gardneri";"FSN_Plot_070";0,143312102
"2248";"Ocotea odorifera";"FSN_Plot_070";0,031847134
"2249";"Eugenia florida";"FSN_Plot_070";0,041401274
"2250";"Myrciaria floribunda";"FSN_Plot_070";0,046178344
"2251";"Siparuna reginae";"FSN_Plot_070";0,031847134
"2252";"Marlierea excoriata";"FSN_Plot_069";0,031847134
"2253";"Virola gardneri";"FSN_Plot_069";0,050955414
"2254";"Trichilia catigua";"FSN_Plot_069";0,071656051
"2255";"Siparuna guianensis";"FSN_Plot_069";0,038216561
"2256";"Chrysophyllum lucentifolium";"FSN_Plot_069";0,124203822
"2257";"Siparuna guianensis";"FSN_Plot_069";0,039808917
"2258";"Ocotea silvestris";"FSN_Plot_069";0,189490446
"2259";"Maytenus robusta";"FSN_Plot_068";0,031847134
"2260";"Guatteria australis";"FSN_Plot_068";0,380573248
"2261";"Neomitranthes";"FSN_Plot_067";0,175159236
"2262";"Eugenia lambertiana";"FSN_Plot_067";0,152866242
"2263";"Myrcia splendens";"FSN_Plot_067";0,116242038
"2264";"Siparuna guianensis";"FSN_Plot_067";0,042993631
"2265";"Margaritaria nobilis";"FSN_Plot_067";0,288216561
"2266";"Ocotea dispersa";"FSN_Plot_067";0,042993631
"2267";"Ocotea";"FSN_Plot_067";0,036624204
"2268";"Randia ferox";"FSN_Plot_067";0,036624204
"2269";"Siparuna guianensis";"FSN_Plot_077";0,092356688
"2270";"Guatteria australis";"FSN_Plot_077";0,031847134
"2271";"Andira fraxinifolia";"FSN_Plot_077";0,439490446
"2272";"Pourouma guianensis";"FSN_Plot_077";0,243630573
"2273";"Euterpe edulis";"FSN_Plot_077";0,044585987
"2274";"Alseis floribunda";"FSN_Plot_077";0,035031847
"2275";"Siparuna guianensis";"FSN_Plot_077";0,031847134
"2276";"Neomitranthes";"FSN_Plot_078";0,035031847
"2277";"Virola gardneri";"FSN_Plot_078";0,035031847
"2278";"Pseudopiptadenia contorta";"FSN_Plot_078";0,449044586
"2279";"Bathysa nicholsonii";"FSN_Plot_078";0,092356688
"2280";"Maytenus robusta";"FSN_Plot_079";0,039808917
"2281";"Siparuna guianensis";"FSN_Plot_079";0,044585987
"2282";"Guatteria australis";"FSN_Plot_079";0,035031847
"2283";"Eugenia lambertiana";"FSN_Plot_079";0,098726115
"2284";"Virola gardneri";"FSN_Plot_079";0,03343949
"2285";"Myrcia laxiflora";"FSN_Plot_079";0,068397234
"2286";"Myrcia laxiflora";"FSN_Plot_079";0,054140127
"2287";"Guatteria australis";"FSN_Plot_079";0,036624204
"2288";"Virola gardneri";"FSN_Plot_079";0,036624204
"2289";"Cybianthus fuscus";"FSN_Plot_079";0,038216561
"2290";"Siparuna guianensis";"FSN_Plot_079";0,03343949
"2291";"Garcinia gardneriana";"FSN_Plot_079";0,041401274
"2292";"Cecropia hololeuca";"FSN_Plot_079";0,050955414
"2293";"Guarea pendula";"FSN_Plot_079";0,044585987
"2294";"Ocotea dispersa";"FSN_Plot_079";0,035031847
"2295";"Siparuna guianensis";"FSN_Plot_080";0,041401274
"2296";"Guapira opposita";"FSN_Plot_080";0,031847134
"2297";"Eugenia lambertiana";"FSN_Plot_080";0,133757962
"2298";"Virola gardneri";"FSN_Plot_080";0,108280255
"2299";"Siparuna guianensis";"FSN_Plot_089";0,105095541
"2300";"Lafoensia glyptocarpa";"FSN_Plot_090";0,146496815
"2301";"Lacistema pubescens";"FSN_Plot_090";0,113057325
"2302";"Virola gardneri";"FSN_Plot_090";0,041401274
"2303";"Chrysophyllum lucentifolium";"FSN_Plot_090";0,071656051
"2304";"Ocotea";"FSN_Plot_090";0,057324841
"2305";"Siparuna guianensis";"FSN_Plot_090";0,042993631
"2306";"Aparisthmium cordatum";"FSN_Plot_090";0,060509554
"2307";"Ocotea";"FSN_Plot_090";0,076433121
"2308";"Marlierea excoriata";"FSN_Plot_090";0,031847134
"2309";"Ocotea corymbosa";"FSN_Plot_089";0,183453036
"2310";"Virola gardneri";"FSN_Plot_089";0,633757962
"2311";"Sorocea bonplandii";"FSN_Plot_089";0,041401274
"2312";"Marlierea excoriata";"FSN_Plot_089";0,062101911
"2313";"Bathysa nicholsonii";"FSN_Plot_088";0,074840764
"2314";"Nectandra lanceolata";"FSN_Plot_088";0,207006369
"2315";"Myrciaria floribunda";"FSN_Plot_088";0,031847134
"2316";"Siparuna guianensis";"FSN_Plot_088";0,031847134
"2317";"Cecropia hololeuca";"FSN_Plot_087";0,313694268
"2318";"Carpotroche brasiliensis";"FSN_Plot_087";0,050955414
"2319";"Pourouma guianensis";"FSN_Plot_087";0,178343949
"2320";"Swartzia myrtifolia";"FSN_Plot_087";0,105095541
"2321";"Euterpe edulis";"FSN_Plot_086";0,071656051
"2322";"Psychotria nuda";"FSN_Plot_086";0,06289305
"2323";"Virola gardneri";"FSN_Plot_086";0,058917197
"2324";"Tapirira obtusa";"FSN_Plot_086";0,207006369
"2325";"Guarea fistulosa";"FSN_Plot_086";0,073248408
"2326";"Mouriri glazioviana";"FSN_Plot_096";0,031847134
"2327";"Cecropia hololeuca";"FSN_Plot_087";0,057962658
"2328";"Guapira hirsuta";"FSN_Plot_096";0,074840764
"2329";"Miconia cinnamomifolia";"FSN_Plot_096";0,237261146
"2330";"Eugenia lambertiana";"FSN_Plot_086";0,031847134
"2331";"Virola bicuhyba";"FSN_Plot_096";0,073248408
"2332";"Alseis floribunda";"FSN_Plot_086";0,031847134
"2333";"Siparuna guianensis";"FSN_Plot_086";0,03343949
"2334";"Ocotea corymbosa";"FSN_Plot_086";0,160828025
"2335";"Amaioua guianensis";"FSN_Plot_086";0,162420382
"2336";"Euterpe edulis";"FSN_Plot_086";0,041401274
"2337";"Euterpe edulis";"FSN_Plot_087";0,074840764
"2338";"Myrsine umbellata";"FSN_Plot_096";0,039808917
"2339";"Bathysa nicholsonii";"FSN_Plot_096";0,031847134
"2340";"Siparuna guianensis";"FSN_Plot_096";0,054140127
"2341";"Mabea fistulifera";"FSN_Plot_097";0,154458599
"2342";"Inga";"FSN_Plot_097";0,197452229
"2343";"Trichilia catigua";"FSN_Plot_097";0,173566879
"2344";"Trichilia lepidota";"FSN_Plot_097";0,031847134
"2345";"Euterpe edulis";"FSN_Plot_097";0,044585987
"2346";"Garcinia gardneriana";"FSN_Plot_097";0,050955414
"2347";"Amaioua guianensis";"FSN_Plot_097";0,044585987
"2348";"Myrcia splendens";"FSN_Plot_097";0,031847134
"2349";"Ocotea odorifera";"FSN_Plot_097";0,031847134
"2350";"Myrciaria floribunda";"FSN_Plot_098";0,079617834
"2351";"Helicostylis tomentosa";"FSN_Plot_098";0,044585987
"2352";"Euterpe edulis";"FSN_Plot_098";0,047770701
"2353";"Sorocea bonplandii";"FSN_Plot_099";0,038216561
"2354";"Astronium graveolens";"FSN_Plot_099";0,031847134
"2355";"Eugenia florida";"FSN_Plot_099";0,031847134
"2356";"Eugenia lambertiana";"FSN_Plot_099";0,038216561
"2357";"Ocotea dispersa";"FSN_Plot_099";0,03343949
"2358";"Brosimum guianense";"FSN_Plot_100";0,111464968
"2359";"Ocotea";"FSN_Plot_100";0,049363057
"2360";"Aniba firmula";"FSN_Plot_100";0,031847134
"2361";"Siparuna guianensis";"FSN_Plot_100";0,060843864
"2362";"Siparuna guianensis";"FSN_Plot_100";0,041797467
"2363";"Siparuna guianensis";"FSN_Plot_100";0,03343949
"2364";"Urbanodendron verrucosum";"FSN_Plot_100";0,055732484
"2365";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,036624204
"2366";"Siparuna reginae";"FSN_Plot_100";0,035031847
"2367";"Ocotea";"FSN_Plot_100";0,079330692
"2368";"Chrysophyllum lucentifolium";"FSN_Plot_100";0,121019108
"2369";"Pseudopiptadenia contorta";"FSN_Plot_100";0,449044586
"2370";"Myrciaria floribunda";"FSN_Plot_100";0,035031847
"2371";"Trichilia catigua";"FSN_Plot_100";0,238853503
"2372";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,057413237
"2373";"Tetrastylidium grandifolium";"FSN_Plot_100";0,133757962
"2374";"Eugenia leptoclada";"FSN_Plot_061";0,046178344
"2375";"Sorocea bonplandii";"FSN_Plot_061";0,03343949
"2376";"Pseudopiptadenia contorta";"FSN_Plot_061";0,093949045
"2377";"Eugenia lambertiana";"FSN_Plot_061";0,082802548
"2378";"Pseudopiptadenia contorta";"FSN_Plot_061";0,305732484
"2379";"Siparuna guianensis";"FSN_Plot_061";0,058917197
"2380";"Apuleia leiocarpa";"FSN_Plot_061";0,195859873
"2381";"Marlierea excoriata";"FSN_Plot_061";0,038216561
"2382";"Siparuna guianensis";"FSN_Plot_061";0,052547771
"2383";"Marlierea excoriata";"FSN_Plot_062";0,03343949
"2384";"Siparuna guianensis";"FSN_Plot_062";0,031847134
"2385";"Inga cylindrica";"FSN_Plot_062";0,084394904
"2386";"Phyllostemonodaphne geminiflora";"FSN_Plot_062";0,060509554
"2387";"Ocotea corymbosa";"FSN_Plot_062";0,060509554
"2388";"Eugenia lambertiana";"FSN_Plot_062";0,036624204
"2389";"Pseudopiptadenia contorta";"FSN_Plot_062";0,242038217
"2390";"Phyllostemonodaphne geminiflora";"FSN_Plot_072";0,041401274
"2391";"Pourouma guianensis";"FSN_Plot_072";0,036624204
"2392";"Siparuna guianensis";"FSN_Plot_072";0,031847134
"2393";"Apuleia leiocarpa";"FSN_Plot_081";0,031847134
"2394";"Ocotea odorifera";"FSN_Plot_071";0,087579618
"2395";"Ocotea odorifera";"FSN_Plot_081";0,141719745
"2396";"Guarea pendula";"FSN_Plot_081";0,035031847
"2397";"Myrcia splendens";"FSN_Plot_081";0,03343949
"2398";"Chrysophyllum lucentifolium";"FSN_Plot_081";0,100318471
"2399";"Ocotea odorifera";"FSN_Plot_081";0,044585987
"2400";"Astronium graveolens";"FSN_Plot_071";0,031847134
"2401";"Pisonia ambigua";"FSN_Plot_071";0,065286624
"2402";"Brosimum guianense";"FSN_Plot_071";0,031847134
"2403";"Eugenia lambertiana";"FSN_Plot_081";0,187898089
"2404";"Ocotea silvestris";"FSN_Plot_072";0,116242038
"2405";"Helicostylis tomentosa";"FSN_Plot_072";0,114649682
"2406";"Trichilia catigua";"FSN_Plot_082";0,152866242
"2407";"Trichilia glabra";"FSN_Plot_082";0,031847134
"2408";"Pseudopiptadenia contorta";"FSN_Plot_082";0,229299363
"2409";"Swartzia myrtifolia";"FSN_Plot_082";0,031847134
"2410";"Ouratea polygyna";"FSN_Plot_082";0,03343949
"2411";"Trattinnickia";"FSN_Plot_082";0,332802548
"2412";"Ouratea polygyna";"FSN_Plot_082";0,143312102
"2413";"Psychotria nuda";"FSN_Plot_082";0,03343949
"2414";"Astronium graveolens";"FSN_Plot_083";0,036624204
"2415";"Swartzia myrtifolia";"FSN_Plot_083";0,036624204
"2416";"Helicostylis tomentosa";"FSN_Plot_083";0,03343949
"2417";"Psychotria";"FSN_Plot_083";0,031847134
"2418";"Helicostylis tomentosa";"FSN_Plot_083";0,031847134
"2419";"Guatteria";"FSN_Plot_083";0,116242038
"2420";"Siparuna guianensis";"FSN_Plot_093";0,031847134
"2421";"Siparuna guianensis";"FSN_Plot_093";0,031847134
"2422";"Virola gardneri";"FSN_Plot_093";0,036624204
"2423";"Mouriri glazioviana";"FSN_Plot_093";0,044585987
"2424";"Guarea pendula";"FSN_Plot_093";0,031847134
"2425";"Miconia budlejoides";"FSN_Plot_092";0,076433121
"2426";"Chrysophyllum lucentifolium";"FSN_Plot_092";0,082802548
"2427";"Urbanodendron verrucosum";"FSN_Plot_092";0,03343949
"2428";"Trichilia pallida";"FSN_Plot_092";0,038216561
"2429";"Chrysophyllum lucentifolium";"FSN_Plot_092";0,135350318
"2430";"Trichilia glabra";"FSN_Plot_091";0,03343949
"2431";"Xylopia sericea";"FSN_Plot_091";0,170700637
"2432";"Copaifera langsdorffii";"FSN_Plot_091";0,042038217
"2433";"Pseudopiptadenia contorta";"FSN_Plot_091";0,082802548
"2434";"Eugenia leptoclada";"FSN_Plot_091";0,044585987
"2435";"Pseudopiptadenia contorta";"FSN_Plot_091";0,159235669
"2436";"Psychotria nuda";"FSN_Plot_091";0,035031847
"2437";"Siparuna reginae";"FSN_Plot_073";0,041401274
"2438";"Helicostylis tomentosa";"FSN_Plot_073";0,242038217
"2439";"Myrcia laxiflora";"FSN_Plot_073";0,035031847
"2440";"Trichilia catigua";"FSN_Plot_073";0,052547771
"2441";"Mouriri glazioviana";"FSN_Plot_073";0,042993631
"2442";"Eugenia lambertiana";"FSN_Plot_073";0,031847134
"2443";"Tetrastylidium grandifolium";"FSN_Plot_073";0,068471338
"2444";"Myrciaria floribunda";"FSN_Plot_063";0,071656051
"2445";"Casearia ulmifolia";"FSN_Plot_066";0,270700637
"2446";"Pseudopiptadenia contorta";"FSN_Plot_066";0,213375796
"2447";"Mollinedia schottiana";"FSN_Plot_066";0,039808917
"2448";"Euterpe edulis";"FSN_Plot_063";0,092356688
"2449";"Lacistema pubescens";"FSN_Plot_066";0,156050955
"2450";"Nectandra lanceolata";"FSN_Plot_066";0,039808917
"2451";"Alseis floribunda";"FSN_Plot_066";0,039808917
"2452";"Myrciaria floribunda";"FSN_Plot_066";0,035031847
"2453";"Alseis floribunda";"FSN_Plot_066";0,046178344
"2454";"Siparuna guianensis";"FSN_Plot_066";0,042993631
"2455";"Helicostylis tomentosa";"FSN_Plot_063";0,113057325
"2456";"Astronium fraxinifolium";"FSN_Plot_073";0,302547771
"2457";"Urbanodendron verrucosum";"FSN_Plot_063";0,036624204
"2458";"Siparuna guianensis";"FSN_Plot_073";0,035031847
"2459";"Urbanodendron verrucosum";"FSN_Plot_073";0,039808917
"2460";"Helicostylis tomentosa";"FSN_Plot_073";0,068471338
"2461";"Eugenia lambertiana";"FSN_Plot_065";0,052547771
"2462";"Miconia minutiflora";"FSN_Plot_065";0,065286624
"2463";"Myrcia laxiflora";"FSN_Plot_065";0,03343949
"2464";"Pourouma guianensis";"FSN_Plot_065";0,136942675
"2465";"Schefflera morototoni";"FSN_Plot_065";0,031847134
"2466";"Dalbergia nigra";"FSN_Plot_065";0,156050955
"2467";"Aniba firmula";"FSN_Plot_065";0,124203822
"2468";"Aspidosperma olivaceum";"FSN_Plot_065";0,035031847
"2469";"Guarea pendula";"FSN_Plot_064";0,054140127
"2470";"Marlierea excoriata";"FSN_Plot_064";0,050955414
"2471";"Euterpe edulis";"FSN_Plot_064";0,03343949
"2472";"Trichilia glabra";"FSN_Plot_064";0,035031847
"2473";"Pera glabrata";"FSN_Plot_064";0,26910828
"2474";"Sorocea bonplandii";"FSN_Plot_064";0,359872611
"2475";"Myrciaria floribunda";"FSN_Plot_064";0,058917197
"2476";"Chrysophyllum lucentifolium";"FSN_Plot_064";0,141352491
"2477";"Tetrastylidium grandifolium";"FSN_Plot_064";0,058917197
"2478";"Sorocea bonplandii";"FSN_Plot_074";0,031847134
"2479";"Casearia arborea";"FSN_Plot_074";0,175159236
"2480";"Siparuna guianensis";"FSN_Plot_074";0,03343949
"2481";"Siparuna guianensis";"FSN_Plot_074";0,041401274
"2482";"Phyllostemonodaphne geminiflora";"FSN_Plot_076";0,047770701
"2483";"Siparuna guianensis";"FSN_Plot_075";0,036624204
"2484";"Miconia budlejoides";"FSN_Plot_074";0,130573248
"2485";"Pouteria caimito";"FSN_Plot_075";0,031847134
"2486";"Siparuna guianensis";"FSN_Plot_074";0,031847134
"2487";"Chrysophyllum lucentifolium";"FSN_Plot_075";0,041401274
"2488";"Siparuna reginae";"FSN_Plot_075";0,041401274
"2489";"Alchornea triplinervia";"FSN_Plot_074";0,154458599
"2490";"Inga capitata";"FSN_Plot_076";0,03343949
"2491";"Sorocea bonplandii";"FSN_Plot_076";0,03343949
"2492";"Mollinedia schottiana";"FSN_Plot_076";0,035031847
"2493";"Siparuna guianensis";"FSN_Plot_085";0,038216561
"2494";"Marlierea excoriata";"FSN_Plot_085";0,035031847
"2495";"Chrysophyllum lucentifolium";"FSN_Plot_085";0,194267516
"2496";"Urbanodendron verrucosum";"FSN_Plot_084";0,06995504
"2497";"Eugenia leptoclada";"FSN_Plot_085";0,031847134
"2498";"Eugenia dodonaeifolia";"FSN_Plot_085";0,031847134
"2499";"Siparuna guianensis";"FSN_Plot_085";0,035031847
"2500";"Pourouma guianensis";"FSN_Plot_085";0,036624204
"2501";"Myrcia laxiflora";"FSN_Plot_085";0,03343949
"2502";"Tapirira guianensis";"FSN_Plot_085";0,23566879
"2503";"Siparuna guianensis";"FSN_Plot_085";0,035031847
"2504";"Pseudopiptadenia contorta";"FSN_Plot_085";0,321656051
"2505";"Sorocea hilariana";"FSN_Plot_084";0,156050955
"2506";"Siparuna guianensis";"FSN_Plot_084";0,03343949
"2507";"Siparuna guianensis";"FSN_Plot_084";0,031847134
"2508";"Tapirira guianensis";"FSN_Plot_094";0,035031847
"2509";"Chrysophyllum lucentifolium";"FSN_Plot_094";0,031847134
"2510";"Helicostylis tomentosa";"FSN_Plot_094";0,068471338
"2511";"Siparuna guianensis";"FSN_Plot_094";0,031847134
"2512";"Siparuna guianensis";"FSN_Plot_094";0,046178344
"2513";"Inga cylindrica";"FSN_Plot_084";0,347133758
"2514";"Chrysophyllum lucentifolium";"FSN_Plot_094";0,093949045
"2515";"Randia ferox";"FSN_Plot_094";0,036624204
"2516";"Helicostylis tomentosa";"FSN_Plot_094";0,038216561
"2517";"Virola gardneri";"FSN_Plot_094";0,03343949
"2518";"Trichilia glabra";"FSN_Plot_094";0,044585987
"2519";"Chrysophyllum lucentifolium";"FSN_Plot_095";0,165605096
