"";"spp";"parc";"dap"
"2257";"Ocotea odorifera";"FSN_Plot_035";0,0907
"2258";"Virola gardneri";"FSN_Plot_035";0,0385
"2259";"Myrciaria floribunda";"FSN_Plot_035";0,0372
"2260";"Lafoensia glyptocarpa";"FSN_Plot_036";0,0318
"2261";"Sorocea bonplandii";"FSN_Plot_036";0,0703
"2262";"Ixora gardneriana";"FSN_Plot_036";0,0395
"2263";"Astronium graveolens";"FSN_Plot_036";0,0411
"2264";"Margaritaria nobilis";"FSN_Plot_037";0,1572
"2265";"Lafoensia glyptocarpa";"FSN_Plot_037";0,0678
"2266";"Guarea macrophylla";"FSN_Plot_037";0,0439
"2267";"Maytenus robusta";"FSN_Plot_037";0,0675
"2268";"Ocotea silvestris";"FSN_Plot_037";0,3527
"2269";"Chrysophyllum gonocarpum";"FSN_Plot_037";0,0993
"2270";"Virola bicuhyba";"FSN_Plot_037";0,1289
"2271";"Ocotea odorifera";"FSN_Plot_037";0,0379
"2272";"Protium heptaphyllum";"FSN_Plot_037";0,0334
"2273";"Guatteria australis";"FSN_Plot_038";0,3422
"2274";"Pourouma guianensis";"FSN_Plot_038";0,1923
"2275";"Maytenus robusta";"FSN_Plot_039";0,084
"2276";"Guatteria australis";"FSN_Plot_040";0,2534
"2277";"Trichilia glabra";"FSN_Plot_040";0,1751
"2278";"Casearia gossypiosperma";"FSN_Plot_040";0,2384
"2279";"Sorocea bonplandii";"FSN_Plot_050";0,0331
"2280";"Ocotea silvestris";"FSN_Plot_050";0,3979
"2281";"Ocotea dispersa";"FSN_Plot_050";0,1878
"2282";"Guatteria australis";"FSN_Plot_050";0,0653
"2283";"Guatteria australis";"FSN_Plot_050";0,092
"2284";"Protium warmingiana";"FSN_Plot_050";0,1461
"2285";"Swartzia myrtifolia";"FSN_Plot_050";0,0573
"2286";"Pseudopiptadenia contorta";"FSN_Plot_050";0,0758
"2287";"Ocotea silvestris";"FSN_Plot_050";0,29
"2288";"Guatteria australis";"FSN_Plot_049";0,0433
"2289";"Guatteria australis";"FSN_Plot_049";0,0398
"2290";"Virola bicuhyba";"FSN_Plot_049";0,2145
"2291";"Myrciaria floribunda";"FSN_Plot_048";0,0509
"2292";"Guatteria australis";"FSN_Plot_048";0,2091
"2293";"Casearia sylvestris";"FSN_Plot_047";0,0528
"2294";"Pseudopiptadenia contorta";"FSN_Plot_046";0,1754
"2295";"Zanthoxylum rhoifolium";"FSN_Plot_046";0,296
"2296";"Cedrela fissilis";"FSN_Plot_046";0,2165
"2297";"Vernonanthura diffusa";"FSN_Plot_046";0,1487
"2298";"Alseis floribunda";"FSN_Plot_046";0,1346
"2299";"Myrciaria floribunda";"FSN_Plot_050";0,0557
"2300";"Pradosia lactescens";"FSN_Plot_046";0,2209
"2301";"Virola gardneri";"FSN_Plot_045";0,0875
"2302";"Tapirira guianensis";"FSN_Plot_045";0,1241
"2303";"Helicostylis tomentosa";"FSN_Plot_045";0,0818
"2304";"Marlierea excoriata";"FSN_Plot_045";0,0477
"2305";"Casearia ulmifolia";"FSN_Plot_045";0,1763
"2306";"Ixora gardneriana";"FSN_Plot_044";0,1595
"2307";"Pseudopiptadenia contorta";"FSN_Plot_044";0,3613
"2308";"Virola gardneri";"FSN_Plot_044";0,1525
"2309";"Virola gardneri";"FSN_Plot_044";0,0764
"2310";"Casearia ulmifolia";"FSN_Plot_044";0,1155
"2311";"Siparuna reginae";"FSN_Plot_044";0,120349745
"2312";"Guatteria australis";"FSN_Plot_044";0,1623
"2313";"Cupania vernalis";"FSN_Plot_044";0,1974
"2314";"Phyllostemonodaphne geminiflora";"FSN_Plot_043";0,0484
"2315";"Casearia ulmifolia";"FSN_Plot_043";0,155
"2316";"Bathysa nicholsonii";"FSN_Plot_043";0,1576
"2317";"Myrciaria floribunda";"FSN_Plot_043";0,0321
"2318";"Virola gardneri";"FSN_Plot_043";0,078522934
"2319";"Guatteria australis";"FSN_Plot_042";0,0796
"2320";"Myrciaria floribunda";"FSN_Plot_042";0,0404
"2321";"Machaerium nyctitans";"FSN_Plot_042";0,2145
"2322";"Machaerium nyctitans";"FSN_Plot_042";0,1146
"2323";"Trattinnickia";"FSN_Plot_042";0,1681
"2324";"Virola gardneri";"FSN_Plot_042";0,0344
"2325";"Matayba elaeagnoides";"FSN_Plot_042";0,1993
"2326";"Guatteria australis";"FSN_Plot_041";0,0844
"2327";"Myrcia laxiflora";"FSN_Plot_041";0,0318
"2328";"Eugenia lambertiana";"FSN_Plot_051";0,0618
"2329";"Ocotea";"FSN_Plot_051";0,169
"2330";"Helicostylis tomentosa";"FSN_Plot_051";0,0446
"2331";"Sterculia curiosa";"FSN_Plot_051";0,3358
"2332";"Ocotea odorifera";"FSN_Plot_051";0,1375
"2333";"Eugenia lambertiana";"FSN_Plot_052";0,0608
"2334";"Amaioua guianensis";"FSN_Plot_052";0,0681
"2335";"Eugenia lambertiana";"FSN_Plot_052";0,0904
"2336";"Protium warmingiana";"FSN_Plot_053";0,077
"2337";"Casearia ulmifolia";"FSN_Plot_053";0,1334
"2338";"Trichilia catigua";"FSN_Plot_053";0,197
"2339";"Sorocea bonplandii";"FSN_Plot_053";0,0729
"2340";"Pourouma guianensis";"FSN_Plot_043";0,0341
"2341";"Siparuna guianensis";"FSN_Plot_053";0,0328
"2342";"Myrciaria floribunda";"FSN_Plot_053";0,064
"2343";"Helicostylis tomentosa";"FSN_Plot_054";0,0567
"2344";"Marlierea teuscheriana";"FSN_Plot_054";0,036
"2345";"Pseudopiptadenia contorta";"FSN_Plot_054";0,5475
"2346";"Myrciaria floribunda";"FSN_Plot_054";0,0519
"2347";"Trichilia catigua";"FSN_Plot_055";0,0633
"2348";"Myrciaria floribunda";"FSN_Plot_055";0,0888
"2349";"Virola gardneri";"FSN_Plot_055";0,0847
"2350";"Trichilia glabra";"FSN_Plot_055";0,0656
"2351";"Pseudopiptadenia contorta";"FSN_Plot_100";0,2505
"2352";"Virola gardneri";"FSN_Plot_056";0,4877
"2353";"Copaifera langsdorffii";"FSN_Plot_057";0,2005
"2354";"Myrciaria floribunda";"FSN_Plot_058";0,05
"2355";"Trichilia glabra";"FSN_Plot_058";0,0379
"2356";"Protium heptaphyllum";"FSN_Plot_060";0,1655
"2357";"Marlierea teuscheriana";"FSN_Plot_059";0,0532
"2358";"Chrysophyllum lucentifolium";"FSN_Plot_059";0,0621
"2359";"Trichilia catigua";"FSN_Plot_059";0,099
"2360";"Protium warmingiana";"FSN_Plot_060";0,1665
"2361";"Virola gardneri";"FSN_Plot_070";0,113
"2362";"Myrciaria floribunda";"FSN_Plot_070";0,0398
"2363";"Trichilia catigua";"FSN_Plot_069";0,0672
"2364";"Chrysophyllum lucentifolium";"FSN_Plot_069";0,0834
"2365";"Ocotea silvestris";"FSN_Plot_069";0,1194
"2366";"Guatteria australis";"FSN_Plot_068";0,339
"2367";"Neomitranthes";"FSN_Plot_067";0,1646
"2368";"Eugenia lambertiana";"FSN_Plot_067";0,1175
"2369";"Myrcia splendens";"FSN_Plot_067";0,0999
"2370";"Margaritaria nobilis";"FSN_Plot_067";0,2531
"2371";"Randia ferox";"FSN_Plot_067";0,0382
"2372";"Siparuna guianensis";"FSN_Plot_077";0,0869
"2373";"Andira fraxinifolia";"FSN_Plot_077";0,3683
"2374";"Pourouma guianensis";"FSN_Plot_077";0,2397
"2375";"Pseudopiptadenia contorta";"FSN_Plot_078";0,4027
"2376";"Eugenia lambertiana";"FSN_Plot_079";0,0796
"2377";"Myrcia laxiflora";"FSN_Plot_079";0,035
"2378";"Eugenia lambertiana";"FSN_Plot_080";0,1219
"2379";"Virola gardneri";"FSN_Plot_080";0,056
"2380";"Lacistema pubescens";"FSN_Plot_090";0,0681
"2381";"Chrysophyllum lucentifolium";"FSN_Plot_090";0,0468
"2382";"Ocotea corymbosa";"FSN_Plot_089";0,134520436
"2383";"Virola gardneri";"FSN_Plot_089";0,5666
"2384";"Marlierea excoriata";"FSN_Plot_089";0,0487
"2385";"Bathysa nicholsonii";"FSN_Plot_088";0,0732
"2386";"Nectandra lanceolata";"FSN_Plot_088";0,1321
"2387";"Cecropia hololeuca";"FSN_Plot_087";0,2792
"2388";"Carpotroche brasiliensis";"FSN_Plot_087";0,049
"2389";"Pourouma guianensis";"FSN_Plot_087";0,1557
"2390";"Swartzia myrtifolia";"FSN_Plot_087";0,0891
"2391";"Euterpe edulis";"FSN_Plot_086";0,0442
"2392";"Virola gardneri";"FSN_Plot_086";0,0458
"2393";"Tapirira obtusa";"FSN_Plot_086";0,1522
"2394";"Guarea fistulosa";"FSN_Plot_086";0,0595
"2395";"Guapira hirsuta";"FSN_Plot_096";0,0583
"2396";"Miconia cinnamomifolia";"FSN_Plot_096";0,1327
"2397";"Virola bicuhyba";"FSN_Plot_096";0,0477
"2398";"Ocotea corymbosa";"FSN_Plot_086";0,1289
"2399";"Amaioua guianensis";"FSN_Plot_086";0,1238
"2400";"Siparuna guianensis";"FSN_Plot_096";0,042
"2401";"Mabea fistulifera";"FSN_Plot_097";0,1267
"2402";"Inga";"FSN_Plot_097";0,1598
"2403";"Trichilia catigua";"FSN_Plot_097";0,163
"2404";"Myrciaria floribunda";"FSN_Plot_098";0,0707
"2405";"Brosimum guianense";"FSN_Plot_100";0,0952
"2406";"Chrysophyllum lucentifolium";"FSN_Plot_100";0,0875
"2407";"Pseudopiptadenia contorta";"FSN_Plot_100";0,3501
"2408";"Trichilia catigua";"FSN_Plot_100";0,2174
"2409";"Tetrastylidium grandifolium";"FSN_Plot_100";0,1117
"2410";"Eugenia leptoclada";"FSN_Plot_061";0,0363
"2411";"Pseudopiptadenia contorta";"FSN_Plot_061";0,0894
"2412";"Eugenia lambertiana";"FSN_Plot_061";0,0668
"2413";"Pseudopiptadenia contorta";"FSN_Plot_061";0,2489
"2414";"Siparuna guianensis";"FSN_Plot_061";0,0462
"2415";"Apuleia leiocarpa";"FSN_Plot_061";0,1582
"2416";"Marlierea excoriata";"FSN_Plot_061";0,0369
"2417";"Siparuna guianensis";"FSN_Plot_061";0,0493
"2418";"Inga cylindrica";"FSN_Plot_062";0,0735
"2419";"Phyllostemonodaphne geminiflora";"FSN_Plot_062";0,0595
"2420";"Ocotea corymbosa";"FSN_Plot_062";0,05
"2421";"Pseudopiptadenia contorta";"FSN_Plot_062";0,1999
"2422";"Ocotea odorifera";"FSN_Plot_071";0,0684
"2423";"Ocotea odorifera";"FSN_Plot_081";0,1098
"2424";"Chrysophyllum lucentifolium";"FSN_Plot_081";0,0735
"2425";"Ocotea odorifera";"FSN_Plot_081";0,0417
"2426";"Pisonia ambigua";"FSN_Plot_071";0,0573
"2427";"Eugenia lambertiana";"FSN_Plot_081";0,1531
"2428";"Ocotea silvestris";"FSN_Plot_072";0,0754
"2429";"Helicostylis tomentosa";"FSN_Plot_072";0,0745
"2430";"Trichilia catigua";"FSN_Plot_082";0,114
"2431";"Pseudopiptadenia contorta";"FSN_Plot_082";0,1499
"2432";"Trattinnickia";"FSN_Plot_082";0,2782
"2433";"Ouratea polygyna";"FSN_Plot_082";0,1299
"2434";"Guatteria";"FSN_Plot_083";0,1066
"2435";"Siparuna guianensis";"FSN_Plot_093";0,0328
"2436";"Miconia budlejoides";"FSN_Plot_092";0,0468
"2437";"Chrysophyllum lucentifolium";"FSN_Plot_092";0,078
"2438";"Chrysophyllum lucentifolium";"FSN_Plot_092";0,1073
"2439";"Xylopia sericea";"FSN_Plot_091";0,1366
"2440";"Copaifera langsdorffii";"FSN_Plot_091";0,0369
"2441";"Pseudopiptadenia contorta";"FSN_Plot_091";0,0551
"2442";"Pseudopiptadenia contorta";"FSN_Plot_091";0,1273
"2443";"Helicostylis tomentosa";"FSN_Plot_073";0,1919
"2444";"Trichilia catigua";"FSN_Plot_073";0,0802
"2445";"Mouriri glazioviana";"FSN_Plot_073";0,0385
"2446";"Tetrastylidium grandifolium";"FSN_Plot_073";0,0516
"2447";"Myrciaria floribunda";"FSN_Plot_063";0,0624
"2448";"Casearia ulmifolia";"FSN_Plot_066";0,2308
"2449";"Pseudopiptadenia contorta";"FSN_Plot_066";0,1767
"2450";"Mollinedia schottiana";"FSN_Plot_066";0,0331
"2451";"Lacistema pubescens";"FSN_Plot_066";0,1448
"2452";"Alseis floribunda";"FSN_Plot_066";0,0369
"2453";"Alseis floribunda";"FSN_Plot_066";0,0388
"2454";"Siparuna guianensis";"FSN_Plot_066";0,0401
"2455";"Helicostylis tomentosa";"FSN_Plot_063";0,0894
"2456";"Astronium fraxinifolium";"FSN_Plot_073";0,2925
"2457";"Helicostylis tomentosa";"FSN_Plot_073";0,0547
"2458";"Eugenia lambertiana";"FSN_Plot_065";0,0465
"2459";"Miconia minutiflora";"FSN_Plot_065";0,0411
"2460";"Pourouma guianensis";"FSN_Plot_065";0,1184
"2461";"Dalbergia nigra";"FSN_Plot_065";0,1076
"2462";"Aniba firmula";"FSN_Plot_065";0,0996
"2463";"Guarea pendula";"FSN_Plot_064";0,0439
"2464";"Marlierea excoriata";"FSN_Plot_064";0,0465
"2465";"Pera glabrata";"FSN_Plot_064";0,2349
"2466";"Sorocea bonplandii";"FSN_Plot_064";0,3215
"2467";"Myrciaria floribunda";"FSN_Plot_064";0,0462
"2468";"Tetrastylidium grandifolium";"FSN_Plot_064";0,0484
"2469";"Casearia arborea";"FSN_Plot_074";0,1553
"2470";"Phyllostemonodaphne geminiflora";"FSN_Plot_076";0,036
"2471";"Miconia budlejoides";"FSN_Plot_074";0,1047
"2472";"Alchornea triplinervia";"FSN_Plot_074";0,1289
"2473";"Chrysophyllum lucentifolium";"FSN_Plot_085";0,1598
"2474";"Urbanodendron verrucosum";"FSN_Plot_084";0,0834
"2475";"Tapirira guianensis";"FSN_Plot_085";0,1703
"2476";"Pseudopiptadenia contorta";"FSN_Plot_085";0,2308
"2477";"Sorocea hilariana";"FSN_Plot_084";0,127
"2478";"Helicostylis tomentosa";"FSN_Plot_094";0,0497
"2479";"Inga cylindrica";"FSN_Plot_084";0,3059
"2480";"Chrysophyllum lucentifolium";"FSN_Plot_094";0,0805
"2481";"Chrysophyllum lucentifolium";"FSN_Plot_095";0,1311
"2482";"Sorocea hilariana";"FSN_Plot_069";0,1677
